Cube Name,Mass,RotationDirection,Rin,Rout,CB,IRE?,Keplerian?,Blended?,Normalization Constant,Chi2,Reduced Chi2,Threshold Chi2,Threshold Reduced Chi2,ThresholdNumCells,ThresholdNumCellsOverBeamArea
B5-IRS1-Vsys10.198_LineC18O_21_Pix0.054as-0.041666749639012kmps_D300M1.3CB600.I29PA168Rot-1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.64_Beam0.448x0.294PA-20.29.fits,1.3,-1,300,600,600,FALSE,TRUE,FALSE,0.026505,6331700,3.0911,10.859,0.23105,47,0.331215125
B5-IRS1-Vsys10.198_LineC18O_21_Pix0.054as-0.041666749639012kmps_D300M0.5CB800.I29PA168Rot-1Rout800.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.64_Beam0.448x0.294PA-20.29.fits,0.5,-1,300,800,800,FALSE,TRUE,FALSE,0.022476,7624300,3.7221,11.979,0.25488,47,0.331215125
B5-IRS1-Vsys10.198_LineC18O_21_Pix0.054as-0.041666749639012kmps_D300M0.7CB800.I29PA168Rot-1Rout800.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.64_Beam0.448x0.294PA-20.29.fits,0.7,-1,300,800,800,FALSE,TRUE,FALSE,0.021304,7085400,3.459,12.239,0.26039,47,0.331215125
B5-IRS1-Vsys10.198_LineC18O_21_Pix0.054as-0.041666749639012kmps_D300M1.1CB450.I29PA168Rot-1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.64_Beam0.448x0.294PA-20.29.fits,1.1,-1,300,700,450,FALSE,FALSE,TRUE,0.025491,7601300,3.7109,16.477,0.35057,47,0.331215125
B5-IRS1-Vsys10.198_LineC18O_21_Pix0.054as-0.041666749639012kmps_D300M0.5CB900.I29PA168Rot-1Rout900.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.64_Beam0.448x0.294PA-20.29.fits,0.5,-1,300,900,900,FALSE,TRUE,FALSE,0.02189,8501500,4.1503,9.024,0.188,48,0.338262255
B5-IRS1-Vsys10.198_LineC18O_21_Pix0.054as-0.041666749639012kmps_D300M0.5CB1000.I29PA168Rot-1Rout1000.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.64_Beam0.448x0.294PA-20.29.fits,0.5,-1,300,1000,1000,FALSE,TRUE,FALSE,0.021889,9642800,4.7075,9.0088,0.18768,48,0.338262255
B5-IRS1-Vsys10.198_LineC18O_21_Pix0.054as-0.041666749639012kmps_D300M1.3CB500.I29PA168Rot-1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.64_Beam0.448x0.294PA-20.29.fits,1.3,-1,300,700,500,FALSE,FALSE,TRUE,0.023772,6851300,3.3447,16.478,0.34328,48,0.338262255
B5-IRS1-Vsys10.198_LineC18O_21_Pix0.054as-0.041666749639012kmps_D300M0.5CB450.I29PA168Rot-1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.64_Beam0.448x0.294PA-20.29.fits,0.5,-1,300,700,450,FALSE,FALSE,TRUE,0.028552,8992700,4.3901,23.704,0.49384,48,0.338262255
B5-IRS1-Vsys10.198_LineC18O_21_Pix0.054as-0.041666749639012kmps_D300M0.9CB400.I29PA168Rot-1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.64_Beam0.448x0.294PA-20.29.fits,0.9,-1,300,700,400,FALSE,FALSE,TRUE,0.026856,8283000,4.0437,23.811,0.49607,48,0.338262255
B5-IRS1-Vsys10.198_LineC18O_21_Pix0.054as-0.041666749639012kmps_D300M1.3CB500.I29PA168Rot-1Rout500.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.64_Beam0.448x0.294PA-20.29.fits,1.3,-1,300,500,500,FALSE,TRUE,FALSE,0.026759,4788100,2.3375,12.75,0.26021,49,0.345309385
