Cube Name,Mass,RotationDirection,Rin,Rout,CB,IRE?,Keplerian?,Blended?,Normalization Constant,Chi2,Reduced Chi2,Threshold Chi2,Threshold Reduced Chi2,ThresholdNumCells,ThresholdNumCellsOverBeamArea
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.5CB250.I47.8PA114.3Rot-1Rout1000.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.5,-1,200,1000,250,FALSE,FALSE,TRUE,0.016572,7800600,3.8082,0.00031232,0.00010411,3,0.012789589
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.1CB250.I47.8PA114.3Rot-1Rout800.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.1,-1,200,800,250,FALSE,FALSE,TRUE,0.014705,5076000,2.4781,0.00032951,0.00016475,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.5CB350.I47.8PA114.3Rot-1Rout900.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.5,-1,200,900,350,FALSE,FALSE,TRUE,0.014528,5454800,2.663,0.00036105,0.00018053,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.5CB250.I47.8PA114.3Rot-1Rout900.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.5,-1,200,900,250,FALSE,FALSE,TRUE,0.016638,6917500,3.3771,0.00042568,0.00014189,3,0.012789589
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.1CB300.I47.8PA114.3Rot-1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.1,-1,300,700,300,TRUE,FALSE,FALSE,0.013673,3994400,1.95,0.00044699,0.00022349,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.1CB300.I47.8PA114.3Rot-1Rout1000.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.1,-1,200,1000,300,FALSE,FALSE,TRUE,0.013878,5878300,2.8697,0.00049696,0.00024848,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.3CB300.I47.8PA114.3Rot-1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.3,-1,300,600,300,TRUE,FALSE,FALSE,0.016522,3961500,1.934,0.00052857,0.00026428,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.5CB350.I47.8PA114.3Rot-1Rout800.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.5,-1,200,800,350,FALSE,FALSE,TRUE,0.014738,4887200,2.3859,0.00055811,0.00027905,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.1CB300.I47.8PA114.3Rot-1Rout900.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.1,-1,200,900,300,FALSE,FALSE,TRUE,0.013918,5279700,2.5775,0.00056508,0.00028254,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.3CB250.I47.8PA114.3Rot-1Rout900.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.3,-1,200,900,250,FALSE,FALSE,TRUE,0.015505,6252000,3.0522,0.00057342,0.00019114,3,0.012789589
